url,uuid,title,created,changed,field_collection_number,field_date_available,field_date_published,field_extent,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_access_rights,field_access_terms,field_alternative_title,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_language,field_member_of,field_model,field_publisher,field_resource_type,field_subject,field_title_language,field_contributor,field_featured_item
https://digital.library.jhu.edu/node/11912,b5057788-4728-495d-a510-5712df9ffd08,The peaceful atom: part 2,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1954-12-19,00:28:45hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2411053mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2411053,54770542,f3c93d7a-24be-4032-80f7-9ee5f52efd08,"In this second program in a three-part series on peacetime uses of atomic energy, Lynn Poole demonstrates how radioactive iodine has been collected in a woman's thyroid for diagnosing goiter. An animated film shows the differences in size, shape, and stability of various atoms, the unstable ones being labelled radioactive isotopes. Dr. Bugher, of the Atomic Energy Commission, claims that the use of nuclear energy has advanced medicine by 25 years. For example, radioactive isotopes can be used to study the actual functioning and behavior of plants and animals, to trace and diagnose diseases such as thyroid problems, and to treat and cure diseases such as polycythemia, a form of cancer. He also demonstrates a thulium x-ray unit and narrates a short film showing cobalt-60 radiation of a patient with cancer. Gamma radiation is compact, reliable, and intense. Dr. Bugher notes that cesium, separated from the waste of atomic reactors, is a useful source of radiation. commercial electrical power. Dr. Hafstad, Director of the Reactor Development Division of AEC, discusses the costs and problems of harnessing atomic power. He points out that although our coal and oil supplies are dwindling and uranium supplies are vast, the cost of generating power from the atom is currently prohibitive. However, he predicts that, within the next five to fifteen years, as nuclear power is developed, its costs will fall.",Public digital access,Science Review,Peaceful atom II,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on December 19, 1954 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Kennard Calfee, Herbert B. Cahan, directors; Joel Chaseman, narrator; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, John C. Bugher, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Radioisotopes in medical diagnosis||Nuclear medicine,English,"relators:brd:Du Mont Television Network||relators:drt:Cahan, Herbert B.||relators:drt:Calfee, Kennard||relators:nrt:Chaseman, Joel||relators:prd:Bugher, John C.||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11913,6ab8def1-d470-4db4-b0ba-1a499b2db28e,Skin diving for science,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1955-02-27,00:29:15hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,31151025394515,https://catalyst.library.jhu.edu/catalog/bib_2411054,54685133,3674ce49-1746-4e3d-ae0e-01f4e83a8c00,"Lynn Poole discusses some of the reasons for underwater research: studying alewife fish in Lake Hopatcong, NJ; researching predator fishes; harvesting agar from seaweed for iodine, ice cream gelling agents, and other uses; and obtaining magnesium from the sea. Cartoons illustrate historical diving gear and models show current masks, snorkels, and fins. Jacques Cousteau and Emile Gagnan developed the regulator and diving suit, which became synonymous with SCUBA (self-contained underwater breathing apparatus). Divers from Johns Hopkins's Chesapeake Bay Institute model both warm and cold weather diving gear, and Dr. Carritt, researcher at the institute, explains how an oceanographer uses SCUBA to investigate such underwater activities as the health of oyster beds. In a film clip, scientist-divers explore the Gulf of Mexico's bright oily crescent for Saucony-Vacuum and Magnolia Oil Companies. A diagram shows the anticline, fault, and stratigraphic oil traps of this region.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on February 27, 1955 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Kennard Calfee, Herbert B. Cahan, directors; Joel Chaseman, narrator; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Dayton E. Carritt, John J. Fisher, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Water-supply--Research||Skin diving||Aquatic resources--Research,English,"relators:brd:Du Mont Television Network||relators:drt:Cahan, Herbert B.||relators:drt:Calfee, Kennard||relators:nrt:Chaseman, Joel||relators:prd:Carritt, Dayton E. (Dayton Ernest), 1915-1993||relators:prd:Fisher, John J.||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11915,6ebcd112-fe0d-48c1-9115-466848489992,Is our weather changing?,2022-03-15T13:41:41+00:00,2022-04-05T13:51:09+00:00,COLL-0008,2021-06-24,1955-02-06,00:29:10hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2411035mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2411035,54684831,a2b29222-cf94-4f36-8bd0-b0482e998077,"Dr. Kimble, geographer and author of Our American Weather, displays a map of the United States, from U.S. News and World Report, that indicates winter temperatures during the past 30-40 years have become milder by 5-8 degrees on the eastern seaboard but gradually decrease going westward, revealing 3-5 degrees colder temperatures in the Pacific northwest. As examples that the weather may be getting warmer, Dr. Kimble shows diagrams of a Canadian glacier's retreat in 1869, 1900, 1933, and 1946. He also cites New York Historical Society photos of the frozen Hudson River, the shifting of traditional boundaries of the corn and wheat belts, the southern birds and animals frequenting northern states in the winter, and the opening of Spitzbergen's arctic port an additional three months of the year. Dr. Kimble says he doesn't know the answer for the change in the weather and suggests sunspot cycles, volcanic dust, ozone content change, but mostly man-generated pollution from factories and motor vehicles.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on February 6, 1955 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Kennard Calfee, Herbert B. Cahan, directors; Ted Jaffee, narrator; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, George H.T. Kimble, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Global warming||Drift,English,"relators:brd:Du Mont Television Network||relators:drt:Cahan, Herbert B.||relators:drt:Calfee, Kennard||relators:nrt:Jaffee, Ted||relators:prd:Kimble, George H. T. (George Herbert Tinley), 1908-2004||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11916,7a803cbc-2f84-4598-9f79-e0a2cdf2b88d,Metal for bones,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1954-11-21,00:29:00hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2411036mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2411036,54685207,2275b523-5cb7-462f-990e-21c1022bc44f,"Orthopedic surgeon Robinson describes three types of bones that break: ribs or skull, with which the underlying organs must be protected; facial bones, which require accurate, fine correction; and large, long bones, which must be held in place promptly and securely. Dr. Robinson shows x-rays of broken femurs and a diagram of how bone heals, explaining that the deformity must be corrected first and then held in place until a bridge of new bone is formed. A patient demonstrates the range of motion in his formerly fractured elbow that was held together with a metal plate and screws. Other x-rays display the intramedulary, a diamond-shaped stainless steel nail used to hold a femur fracture in place and allow weight bearing. A model of the hip joint and femur with surrounding muscles proves that without such a supportive rod, the muscles would override the bones and cause deformity or shorten the length of the leg. Dr. Southwick introduces former patient William Brown and explains how a metal rod was inserted.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on November 21, 1954 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Kennard Calfee, Herbert B. Cahan, directors; Joel Chaseman, narrator; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Robert Robinson, Wayne Southwick, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Fractures--Treatment||Bone screws (Orthopedics),English,"relators:brd:Du Mont Television Network||relators:drt:Cahan, Herbert B.||relators:drt:Calfee, Kennard||relators:nrt:Chaseman, Joel||relators:prd:Poole, Lynn||relators:prd:Robinson, Robert||relators:prd:Southwick, Wayne||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/11961,ac3b4a8f-62ee-4dd5-b616-92d466a8c9b9,How cold is cold?,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1955-01-30,00:29:10hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,31151024441739,https://catalyst.library.jhu.edu/catalog/bib_2417977,54684927,b199f018-a900-4047-aebc-70b53a7e831e,"Dr. Andrews compares the irregular molecules of water to the regular ones of ice and explains that ice floats because it is less dense than water. He then shows a diphenyl oxide molecule model and explains that it freezes at room temperature and sinks and is therefore used to remove impurities from a liquid. He demonstrates how skating on ice creates pressure causing ice to melt enough to allow gliding on water, which couldn't be done if the water froze at a lower temperature. Dr. Andrews points out that the molecules of iron in a drill and sodium chloride in salt are arranged in a regular pattern and are therefore ""frozen."" He then adds liquid nitrogen to water, alcohol, glycerin, and molasses to compare the differing results. Ways of measuring temperatures include household thermometers, Beckmann thermometers (accurate to 1000th degree), and electrical thermometers such as platinum resistance, thermocouple, and bolometer (measuring to the millionth of a degree).",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on January 30, 1955 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Kennard Calfee, Herbert B. Cahan, directors; Joel Chaseman, narrator; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Donald H. Andrews, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Temperature measuring instruments||Ice,English,"relators:brd:Du Mont Television Network||relators:drt:Cahan, Herbert B.||relators:drt:Calfee, Kennard||relators:nrt:Chaseman, Joel||relators:prd:Andrews, Donald H. (Donald Hatch), 1898-||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/12051,92558e96-bfe6-49b0-8625-7bcac61a3fe3,Highlights in review,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1952-06-09,00:29:30hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,31151030175719,https://catalyst.library.jhu.edu/catalog/bib_2430208,55637210,1fabc6e1-79fe-49c8-a35b-6d5e86a5dc92,"Host Lynn Poole reviews highlights of programs from the past year: ""A Hospital Never Sleeps"" (1/21/52) takes viewers behind the scenes at Johns Hopkins Hospital at night; ""Artist and the Doctor"" (12/17/51) reveals medical artists' work, including photographic art and ""moulage"" at the Department of Art as Applied to Medicine founded by Max Brodel in 1885 at the Johns Hopkins School of Medicine; ""The World From 78 Miles Up"" (9/11/51) shows film clips, diagrams, and explanation of the operation of the Navy's Aerobee rocket as it gathers atmospheric data; ""Solar Power for Food and Fuel"" (2/11/51) describes solar energy research and offers an explanation and microscopic view of plant cells engaged in photosynthesis; ""Is It True?"" (10/22/51) differentiates between the myths and facts about hypnosis; ""It's a Fact"" (12/3/51) demonstrates the facts of radiant heat using a Crooke's radiometer and explains Bernoulli's Principle; ""Krilium for Tomorrow"" (2/4/52) introduces Monsanto's soil conditioner for creating porous soil for better plant growth and uses time lapse photography to show plants' growth rate in the product.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on June 9, 1952 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Paul Kane, director; Joel Chaseman, Ted Jaffee, narrators; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, presenter. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Hospitals||Rockets (Aeronautics)||Photosynthesis||Medical illustration||Solar energy||Soil conditioners||Aerial photography,English,"relators:brd:Du Mont Television Network||relators:drt:Kane, Paul||relators:nrt:Chaseman, Joel||relators:nrt:Jaffee, Ted||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/12052,c2b83eea-1554-4f09-bcae-eefa882c4b9b,Highlights in review,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-06-05,00:29:40hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2430211mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2430211,55637096,65177f52-6dd6-4897-80d2-e1256abba13f,"Host Lynn Poole reviews highlights of programs from the past year: ""Freezing the Atom"" (10/10/50) shows how atoms are slowed down and the development of the bolometer; ""Electronics at Work in a Vacuum""(10/25/50) describes the development of the vacuum tube and the principles behind it, using puffed wheat in a jar as an example; ""Your Questions About Science"" (12/26/50) explains and demonstrates atomic chain reaction or nuclear fission using mouse traps and sugar cubes; ""The Unbreakable Laws of the Universe"" (1/2/51) explains the physical laws governing all things: inertia, action and equal reaction, conservation of motion, gravity, and atmospheric pressure; ""Fight Against Polio"" (1/16/51) filmed at the Children's Hospital in Baltimore, MD, shows how polio victims are being strengthened and restored to a normal life; ""Don't Take Your Heart for Granted"" (2/13/51) describes what the heart is, what can happen to it, and how to take care of it; ""Archaeology: Key to the Past"" (3/13/51) looks at the work of archaeologists and their study of the lost civilization of the Etruscans; ""Cancer Will Be Conquered"" (4/10/51) features Dr. Gey describing the differences between normal and cancerous cells and showing a magnified, live view of the separation of normal and abnormal human cells; ""Is There Science in Art?"" (2/27/51) reveals the science of cleaning varnish and dirt from old paintings at the Walters Art Gallery and the art of using x-rays and ultraviolet light to restore old paintings to their original intent. Poole also thanks the studio staff and mentions other favorite programs: ""Fear"" (103/50), ""X-Ray, the Super Sleuth"" (12/5/50), ""Stream Pollution"" (5/1/51), ""Don't Drink That Water"" (3/20/51), ""Schistosomiasis"" (11/21/50), and ""Magnificent Microscope"" (5/15/51).",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on June 5, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Ed Sarrow, director; Joel Chaseman, Ted Jaffee, narrators; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, presenter. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Archaeology||Freeze fracturing||Heart||Painting--Conservation and restoration||Cancer--Research||Nuclear fission||Vacuum-tubes||Natural law||Poliomyelitis--Treatment,English,"relators:brd:Du Mont Television Network||relators:drt:Sarrow, Ed||relators:nrt:Chaseman, Joel||relators:nrt:Jaffee, Ted||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/12053,d547ee5c-f3a9-4ff5-8530-4333dcac4723,X-ray the super sleuth,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1950-12-05,00:28:50hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2430214mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2430214,55637205,b0e1fef6-4d97-4806-a4f4-545868901760,"Lynn Poole invites members of the Federal Communications Committee, meeting in Washington, DC for hearings on the use of television as an educational medium, to watch this program as a practical example of how educational institutions can bring educational programs to the American people. This is the first public showing and demonstration of a combination of x-ray photography and fluoroscopy picked up by a television receiving tube, affording both dynamic and clear internal views of patients. The equipment was constructed at The Johns Hopkins University with funds from the U.S. Public Health Service and developed by Dr. Russell H. Morgan. Dr. Morgan shows and explains the dim images of a standard fluoroscope and the static x-rays of a chest, colon, and kidney produced on a radiographic table to compare the strengths and weaknesses of each procedure. With physicist Ralph Sterm at the controls and assisted by Vernon Bowers, Ed Custer, and Roy Collier, Dr. Morgan then demonstrates his new invention, which amplifies images 300-3,000 times, and x-rays the movement of the chest and hand of Joan Hunter for viewers to see. Finally, in the first live television, inter-city diagnosis, Dr. Paul C. Hodges, at the University of Chicago, and Dr. Waldron Sennott, at the U.S. Marine Hospital in New York, observe the x-ray/fluoroscopy images broadcast on their televisions and consult with Dr. David Gould, at Johns Hopkins in Baltimore, and together diagnose and prescribe treatment for a patient, machine operator James Carter, who has metal particles clearly lodged in his chest and possibly his lungs.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on December 5, 1950 from the studios of WAAM in Baltimore, Md. Black and white. Anthony Farrar, producer, director; Lynn Poole, Sterling Reynolds, writers; Joel Chaseman, narrator; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Russell H. Morgan, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,"Diagnosis, Fluoroscopic||X-rays",English,"relators:brd:Du Mont Television Network||relators:drt:Farrar, Anthony||relators:nrt:Chaseman, Joel||relators:prd:Morgan, Russell H. (Russell Hedley), 1911-1986||relators:prd:Poole, Lynn||relators:pro:Farrar, Anthony||relators:pro:WAAM (Television station : Baltimore, Md.)||relators:aus:Poole, Lynn||relators:aus:Reynolds, Sterling",
https://digital.library.jhu.edu/node/12054,421de950-72b7-44d1-9e58-ba93821194e0,It's a fact,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1951-12-03,00:29:40hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2430215mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2430215,55637124,259b6645-d9b7-40c1-a3aa-1f606b7e604e,"Lynn Poole opens the program by summarizing a letter from viewers who are members of the Science Club at Monclair State Teachers' College in New Jersey. Baltimore Polytechnic Institute teacher Malcolm Davies proves that perpetual motion does not exist. The device purporting it is actually a Crookes' radiometer that merely demonstrates the facts of radiation. Davies then discusses the navigational issues confronting Columbus and his sailors, such as the differences in distances from the magnetic poles to the actual poles and the strength of the tradewinds. Poole exhibits a copy of ""The Story of Maps"", written by Peabody librarian Lloyd A. Brown, which mentions an astrolabe, like that used by Columbus. Davies displays an astrolabe and shows how it's used in conjunction with the north star for navigation. He also demonstrates Gunter's quadrant and a marine sextant. The camera views through the sextant eyepiece as Davies makes adjustments, allowing viewers to experience its operation. Finally, using several examples, Davies explains Bernoulli's Principle, which occurs when vehicles at high velocity pass on roads and atmospheric pressure appears to push them together. Lynn Poole concludes the program by announcing that the current ""Look"" magazine has a preview of the next program, ""Troubled People Meet.""",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on December 3, 1951 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Paul Kane, director; Joel Chaseman, narrator; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Malcolm Davies, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Bernoulli shifts||Astrolabes||Air pressure||Navigation||Perpetual motion||Radiometers,English,"relators:brd:Du Mont Television Network||relators:drt:Kane, Paul||relators:nrt:Chaseman, Joel||relators:prd:Davies, Malcolm||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/12055,618a7284-0411-49af-a829-fed1ace18b37,Are you too fat?,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1953-09-15,00:29:20hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,31151024437406,https://catalyst.library.jhu.edu/catalog/bib_2430216,55637185,53114fb6-1de2-4a26-b3a7-30faebbbe442,"This program opens with a litany of insurance statistics relating to problems from being overweight. Dr. Harry F. Klinefelter, of the Johns Hopkins Hospital, explains charts showing the mechanical, metabolic, degenerative, and psychological complications of obesity as well as the issues of decreased life expectancy, malignant disease (cancer), and cirrhosis of the liver. He points out that the basic problem is overeating, or taking in more calories than the body requires for energy. However, since the basal metabolism and average daily metabolism varies by person, two people of similar build may have quite different food requirements. Dr. Klinefelter compares people to cars of similar size that get different mileage due to variations in their engine construction and design. He displays average height and weight tables, which don't consider body build and bone structure, and thus are merely guidelines. Dr. Eugene Meyer, psychiatrist at Johns Hopkins, discusses the psychological factors in weight reduction. Compulsive eating begins when one habitually seeks comfort and satisfaction through eating, creating the cycle described by Dr. Hilde Bruch. This pattern may also begin by filling a sense of loss or emptiness with food or by mothers habitually consoling a child with food. Dr. Klinefelter explains that for weight reduction fat must be metabolically burned. Massage and strenuous exercise are both ineffectual in doing this. Since losing more than two pounds per week is dangerous, Dr. Klinefelter recommends a long-term balanced diet, limiting high calorie foods such as bread, potatoes, butter, and cereal and eliminating sweets. He also suggests eating three small meals each day, drinking 6-8 glasses of water per day, using the normal amount of salt, eating a well-balanced diet, and weighing only every two weeks on the same scale and the same time of day.",Public digital access,Science Review,,Copyright Not Evaluated,"Broadcast as a segment of the television program Johns Hopkins science review on July 15, 1953 which was a rebroadcast of the program that was originally aired on September 22, 1952 from the studios of WAAM in Baltimore, Md. Black and white. Produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Harry F. Klinefelter, Eugene Meyer, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Overweight persons||Reducing diets||Metabolism||Obesity||Life expectancy,English,"relators:brd:Du Mont Television Network||relators:prd:Klinefelter, Harry F.||relators:prd:Meyer, Eugene, 1915-||relators:prd:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/12056,a6530a5f-c4bf-428c-bd2e-9f3069872139,Earth quirks,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1952-12-29,00:29:00hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2430714mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2430714,56019307,8808e580-f54f-4084-b892-9f1d95a94588,"Lynn Poole briefly explains Copernicus's theory and the difference between revolution and rotation. Malcolm Davies, author of ""A Geographic Gadgeteer"" and instructor at Baltimore Polytechnic Institute, proves to viewers that the earth rotates and revolves. He starts a pendulum swinging along a line in the studio, like Foucault's 1851 experiment, and returns to it at the end of the program to show that the room has rotated about 3 degrees during the half hour. During the rest of the show, he demonstrates a Trippensee planetarium, explains why water funnels in a counter-clockwise spiral in the northern hemisphere, and describes how a monkey wrench dropped into a mine shaft drifts to the east before landing because of the earth's rotation. He then explains how the earth revolves in orbit around the sun, mentioning Frederich Wilhelm Bessel's 1838 theory of stellar positions based on astronomer James Bradley's observations. Davies also simulates the approach of meteors at difference times of the day to demonstrate the earth's revolution around the sun.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on December 29, 1952 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Paul Kane, director; Joel Chaseman, narrator; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, Malcolm Davies, presenters. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Earth (Planet)||Planets--Rotation,English,"relators:brd:Du Mont Television Network||relators:drt:Kane, Paul||relators:nrt:Chaseman, Joel||relators:prd:Davies, Malcolm||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
https://digital.library.jhu.edu/node/12057,56d0525a-7b19-459f-a45e-0d1cf2202f6f,A hospital never sleeps,2022-03-15T13:41:41+00:00,2022-03-15T13:41:41+00:00,COLL-0008,2021-06-24,1952-01-21,00:29:40hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/1109,mq2430715mmmmm,https://catalyst.library.jhu.edu/catalog/bib_2430715,56019033,d473ff1f-d5e4-441c-bd9b-98e57c181a44,"This program is a behind-the-scenes film featuring the people and activities at Johns Hopkins Hospital between 9:00 PM and 9:00 AM. Lad Grapski, assistant director of administrative services at the hospital, discusses the various roles of the hospital staff: guards, accountants, switchboard operators, cleaning crew, and maintenance men. Electrician Vincent Tomasetti demonstrates his procedure in making an electrical repair in the operating room of the Halsted Clinic. Pediatrician Dr. Thomas Reichelderzfer represents the professionals at the Harriet Lane Home children's hospital. Members of the emergency accident room staff include the registrar, x-ray technician, operating room nurses, and surgeons. In the obstetrics ward of the Women's Clinic, nurses tend to newborn babies. Cook Waverly Jennings notes that the hospital's food staff prepares 4,200 meals a day for patients and employees. Dr. Harry L. Chant, assistant director for professional services, comments on other continuous hospital functions, such as preparing for skin grafts or other surgeries.",Public digital access,Science Review,,Copyright Not Evaluated,"Originally broadcast as a segment of the television program Johns Hopkins science review on January 21, 1952 from the studios of WAAM in Baltimore, Md. Black and white. Lynn Poole, producer; Paul Kane, director; Joel Chaseman, Ted Jaffee, narrators; produced by WAAM television station in Baltimore, Md. for the Dumont Network. Lynn Poole, presenter. Digitized in 2004.",Johns Hopkins University. Sheridan Libraries,Educational television programs,English,Johns Hopkins science review (Television program),Video,Johns Hopkins University,Moving Image,Hospitals--Emergency services||Johns Hopkins Hospital||Hospitals--Night care,English,"relators:brd:Du Mont Television Network||relators:drt:Kane, Paul||relators:nrt:Chaseman, Joel||relators:nrt:Jaffee, Ted||relators:prd:Poole, Lynn||relators:pro:Poole, Lynn||relators:pro:WAAM (Television station : Baltimore, Md.)",
