taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,date,unique_id,lcnaf,viaf,authority,description,ulan,preferred_name_fuller_form,preferred_name_prefix,preferred_name_rest,preferred_name_suffix,primary_part_of_name
taxonomy_term--person,1611,1611,en,2021-10-08T20:35:33+00:00,True,"Martin, Lou",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,e7f75d18-e6be-4a34-a6be-153f380ae7d8,,,,,,,,Lou,,Martin
taxonomy_term--person,1612,1612,en,2021-10-08T20:35:33+00:00,True,"Martin, Susan K., 1942-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1942/,ee9ded87-9101-4a43-b583-02b0d4f5abf8,http://id.loc.gov/authorities/names/n80106766,http://viaf.org/viaf/108330426,http://viaf.org/viaf/108330426;viaf||http://id.loc.gov/authorities/names/n80106766;lcnaf,,,,,Susan K.,,Martin
taxonomy_term--person,1613,1613,en,2021-10-08T20:35:33+00:00,True,"Marxer, Larry C.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,762c9c8d-e3e8-4b92-80b5-771b112ff0eb,,,,,,,,Larry C.,,Marxer
taxonomy_term--person,1614,1614,en,2021-10-08T20:35:33+00:00,True,"Mason, F. van Wyck (Francis van Wyck), 1901-1978",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1901/1978,51b2fdd1-3336-46b5-a1aa-d918782134e5,http://id.loc.gov/authorities/names/n80067551,http://viaf.org/viaf/57912804,http://viaf.org/viaf/57912804;viaf||http://id.loc.gov/authorities/names/n80067551;lcnaf,,,Francis van Wyck,,F. van Wyck,,Mason
taxonomy_term--person,1615,1615,en,2021-10-08T20:35:33+00:00,True,"Mason, Priscilla",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,a5f56924-814b-4f3c-9c46-d9a864562058,,,,,,,,Priscilla,,Mason
taxonomy_term--person,1616,1616,en,2021-10-08T20:35:33+00:00,True,"Mason, Raymond A.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,2840c86f-6144-4ceb-9b53-6bde41f68e9d,,,,,,,,Raymond A.,,Mason
taxonomy_term--person,1617,1617,en,2021-10-08T20:35:33+00:00,True,"Mason, William H.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,fe782de8-4016-4178-8f1e-884830df606f,,,,,,,,William H.,,Mason
taxonomy_term--person,1618,1618,en,2021-10-08T20:35:33+00:00,True,"Matsumoto, Junko",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,a5dbb666-726d-4745-bf9f-3b53f9268158,,,,,,,,Junko,,Matsumoto
taxonomy_term--person,1619,1619,en,2021-10-08T20:35:33+00:00,True,Matt,0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,d8d5bd27-d996-48e4-888b-5ec6ce4ced34,,,,,,,,,,Matt
taxonomy_term--person,1620,1620,en,2021-10-08T20:35:33+00:00,True,"Matthews, Robert P.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1cb57340-2f7e-4ba1-91d5-9fa2479a05d3,,,,"Location information: Phys. Dept Princeton University, Princeton, NJ",,,,Robert P.,,Matthews
taxonomy_term--person,1621,1621,en,2021-10-08T20:35:33+00:00,True,"Mauchly, John W. (John William), 1907-1980",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1907/1980,a8207ebb-80fe-4f10-98d9-c643833fb7d0,http://id.loc.gov/authorities/names/nr92025520,http://viaf.org/viaf/17087495,http://viaf.org/viaf/17087495;viaf||http://id.loc.gov/authorities/names/nr92025520;lcnaf,,,John William,,John W.,,Mauchly
taxonomy_term--person,1622,1622,en,2021-10-08T20:35:33+00:00,True,"Maumenee, A. Edward (Alfred Edward), 1913-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1913/,19206ccb-ec26-4e45-99a1-99fa67fa9bdb,http://id.loc.gov/authorities/names/n85279086,http://viaf.org/viaf/22662974,http://viaf.org/viaf/22662974;viaf||http://id.loc.gov/authorities/names/n85279086;lcnaf,,,Alfred Edward,,A. Edward,,Maumenee
taxonomy_term--person,1623,1623,en,2021-10-08T20:35:33+00:00,True,"Maxcy, Kenneth F. (Kenneth Fuller), 1889-1966",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1889/1966,1e24b0bf-7367-4aa5-8d25-e0d79842da00,http://id.loc.gov/authorities/names/n80070550,http://viaf.org/viaf/92147160,http://viaf.org/viaf/92147160;viaf||http://id.loc.gov/authorities/names/n80070550;lcnaf,,,Kenneth Fuller,,Kenneth F.,,Maxcy
taxonomy_term--person,1624,1624,en,2021-10-08T20:35:33+00:00,True,"Mayer, Maria Goeppert, 1906-1972",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1906/1972,9558b235-fca6-4ee3-8e2f-e64b8d8c2c2b,http://id.loc.gov/authorities/names/n87912011,http://viaf.org/viaf/72197794,http://viaf.org/viaf/72197794;viaf||http://id.loc.gov/authorities/names/n87912011;lcnaf,,,,,Maria Goeppert,,Mayer
taxonomy_term--person,1625,1625,en,2021-10-08T20:35:33+00:00,True,"McCarthy, Joseph, 1908-1957",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1908/1957,56259461-f6f8-4720-a6ae-59a6d3043c39,http://id.loc.gov/authorities/names/n79043290,http://viaf.org/viaf/79397853,http://viaf.org/viaf/79397853;viaf||http://id.loc.gov/authorities/names/n79043290;lcnaf,,,,,Joseph,,McCarthy
taxonomy_term--person,1626,1626,en,2021-10-08T20:35:33+00:00,True,"McCauley, P. Stewart",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,064af1d8-cb83-45f7-8514-d83fc5bb447f,,,,,,,,P. Stewart,,McCauley
taxonomy_term--person,1627,1627,en,2021-10-08T20:35:33+00:00,True,"McClain, Edward",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,a19dacd2-2af0-4425-b14c-4bb7646e7ff8,,,,,,,,Edward,,McClain
taxonomy_term--person,1628,1628,en,2021-10-08T20:35:33+00:00,True,"McClain, William H.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,d0c1be5c-a6a0-41ec-88bf-673bbd224daa,http://id.loc.gov/authorities/names/no2002008253,http://viaf.org/viaf/4590907,http://viaf.org/viaf/4590907;viaf||http://id.loc.gov/authorities/names/no2002008253;lcnaf,,,,,William H.,,McClain
taxonomy_term--person,1629,1629,en,2021-10-08T20:35:33+00:00,True,"McClay, John",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,72a16eef-6a21-47ba-811d-261fa371fc25,,,,,,,,John,,McClay
taxonomy_term--person,1630,1630,en,2021-10-08T20:35:33+00:00,True,"McCleary, Robert A., 1923-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1923/,0b754c69-0819-4490-8b9b-1e952cc65727,http://id.loc.gov/authorities/names/n85821798,http://viaf.org/viaf/190725383,http://viaf.org/viaf/190725383;viaf||http://id.loc.gov/authorities/names/n85821798;lcnaf,,,,,Robert A.,,McCleary
taxonomy_term--person,1631,1631,en,2021-10-08T20:35:33+00:00,True,"McClure, Frank T., 1916-1973",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1916/1973,70698269-e657-4891-95f1-810347cd5b29,,,,,,,,Frank T.,,McClure
taxonomy_term--person,1632,1632,en,2021-10-08T20:35:33+00:00,True,"McCollum, Elmer Verner, 1879-1967",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1879/1967,aca1ca67-128b-4b93-b66d-d25462f86672,http://id.loc.gov/authorities/names/n89660849,http://viaf.org/viaf/84859157,http://viaf.org/viaf/84859157;viaf||http://id.loc.gov/authorities/names/n89660849;lcnaf,,,,,Elmer Verner,,McCollum
taxonomy_term--person,1633,1633,en,2021-10-08T20:35:33+00:00,True,"McCormick, Charles Perry, 1896-1970",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1896/1970,764a5559-d2c6-4bee-8d8a-a5519473587f,http://id.loc.gov/authorities/names/n93101526,http://viaf.org/viaf/45981352,http://viaf.org/viaf/45981352;viaf||http://id.loc.gov/authorities/names/n93101526;lcnaf,,,,,Charles Perry,,McCormick
taxonomy_term--person,1634,1634,en,2021-10-08T20:35:33+00:00,True,"McCoy, John W.‏",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,263bce04-09f7-4630-b8c6-8846eb6b84d5,,http://viaf.org/viaf/3455157643256338590005,http://viaf.org/viaf/3455157643256338590005;viaf,,,,,John W.‏,,McCoy
taxonomy_term--person,1635,1635,en,2021-10-08T20:35:33+00:00,True,"McCutcheon, John T. (John Tinney), 1870-1949",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1870/1949,d50716aa-b72b-4346-b3f9-1d8a25b82d86,http://id.loc.gov/authorities/names/n85387779,http://viaf.org/viaf/72857584,http://id.loc.gov/authorities/names/n85387779;lcnaf||http://viaf.org/viaf/72857584;viaf,,,John Tinney,,John T.,,McCutcheon
taxonomy_term--person,1636,1636,en,2021-10-08T20:35:33+00:00,True,"McDaniel, Joseph M.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,779658d7-bc9d-424a-bb0f-a32e24e3ade2,,,,,,,,Joseph M.,,McDaniel
taxonomy_term--person,1637,1637,en,2021-10-08T20:35:33+00:00,True,"McDill, Edward L. (Edward Lamar)",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,39822a29-0db1-40fb-bbcf-21158fedcfe9,http://id.loc.gov/authorities/names/n88605839,http://viaf.org/viaf/12434736,http://viaf.org/viaf/12434736;viaf||http://id.loc.gov/authorities/names/n88605839;lcnaf,,,Edward Lamar,,Edward L.,,McDill
taxonomy_term--person,1638,1638,en,2021-10-08T20:35:33+00:00,True,"McDonald, William A. (William Andrew), 1913-2000",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1913/2000,6f47fae4-ff57-4f49-8d16-286f35abccdf,http://id.loc.gov/authorities/names/n85023803,http://viaf.org/viaf/111563392,http://viaf.org/viaf/111563392;viaf||http://id.loc.gov/authorities/names/n85023803;lcnaf,,,William Andrew,,William A.,,McDonald
taxonomy_term--person,1639,1639,en,2021-10-08T20:35:33+00:00,True,"McElroy, William David, 1917-1999",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1917/1999,aaf827aa-8978-4e14-9751-0693345b4ccb,http://id.loc.gov/authorities/names/n50007373,http://viaf.org/viaf/76377356,http://viaf.org/viaf/76377356;viaf||http://id.loc.gov/authorities/names/n50007373;lcnaf,,,,,William David,,McElroy
taxonomy_term--person,1640,1640,en,2021-10-08T20:35:33+00:00,True,"McFarland, Thomas J.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,cd2f7081-d508-4dc5-9a9a-18b5abafe831,,,,,,,,Thomas J.,,McFarland
taxonomy_term--person,1641,1641,en,2021-10-08T20:35:33+00:00,True,"McGee, James",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,e06ce6cc-c66d-4c8a-92ff-768098a92c11,,,,,,,,James,,McGee
taxonomy_term--person,1642,1642,en,2021-10-08T20:35:33+00:00,True,"McGovern, Gail, 1952-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1952/,17e7efc3-627f-4b58-9d94-0a42c9c04a57,http://id.loc.gov/authorities/names/n2009184909,http://viaf.org/viaf/103494787,http://viaf.org/viaf/103494787;viaf||http://id.loc.gov/authorities/names/n2009184909;lcnaf,,,,,Gail,,McGovern
taxonomy_term--person,1643,1643,en,2021-10-08T20:35:33+00:00,True,"McHugh, Paul R. (Paul Rodney), 1931-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1931/,bab3ae80-b415-4e8d-8458-2b0eae0b1033,http://id.loc.gov/authorities/names/n83056959,http://viaf.org/viaf/36990427,http://viaf.org/viaf/36990427;viaf||http://id.loc.gov/authorities/names/n83056959;lcnaf,,,Paul Rodney,,Paul R.,,McHugh
taxonomy_term--person,1644,1644,en,2021-10-08T20:35:33+00:00,True,"McKeldin, Theodore R. (Theodore Roosevelt), 1900-1974",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1900/1974,ebee81af-ef8a-46b0-9a9a-11f254559c06,http://id.loc.gov/authorities/names/n86111301,http://viaf.org/viaf/5688211,http://viaf.org/viaf/5688211;viaf||http://id.loc.gov/authorities/names/n86111301;lcnaf,,,Theodore Roosevelt,,Theodore R.,,McKeldin
taxonomy_term--person,1645,1645,en,2021-10-08T20:35:33+00:00,True,"McKusick, Victor A. (Victor Almon), 1921-2008",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1921/2008,50589caa-267b-4e2c-a001-eee067a85371,http://id.loc.gov/authorities/names/n85363833,http://viaf.org/viaf/108609266,http://viaf.org/viaf/108609266;viaf||http://id.loc.gov/authorities/names/n85363833;lcnaf,,,Victor Almon,,Victor A.,,McKusick
taxonomy_term--person,1646,1646,en,2021-10-08T20:35:33+00:00,True,"McKusick, Vincent A.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,a41e670e-d82d-4ed1-a800-6626fd5f3a9b,,,,,,,,Vincent A.,,McKusick
taxonomy_term--person,1647,1647,en,2021-10-08T20:35:33+00:00,True,"McMann, Martin",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,c5be77e4-32a9-48fc-a51a-4d8ce9437a19,,,,,,,,Martin,,McMann
taxonomy_term--person,1648,1648,en,2021-10-08T20:35:33+00:00,True,"McNall, John",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,47a9ddb0-2b48-4c96-939d-dc237cf45562,,,,,,,,John,,McNall
taxonomy_term--person,1649,1649,en,2021-10-08T20:35:33+00:00,True,"McPartland, James M.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,96d73e2e-adf9-4dd9-a534-cee0d7510d1a,http://id.loc.gov/authorities/names/n83156767,http://viaf.org/viaf/5054532,http://viaf.org/viaf/5054532;viaf||http://id.loc.gov/authorities/names/n83156767;lcnaf,,,,,James M.,,McPartland
taxonomy_term--person,1650,1650,en,2021-10-08T20:35:33+00:00,True,"McQuaid, Richard",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,536e29ab-28f0-4da5-8606-88889814fafc,,,,,,,,Richard,,McQuaid
taxonomy_term--person,1651,1651,en,2021-10-08T20:35:33+00:00,True,"Mead, Leonard C.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,66be0795-55e4-4900-a599-e487791226fc,http://id.loc.gov/authorities/names/n86144331,http://viaf.org/viaf/23630015,http://viaf.org/viaf/23630015;viaf||http://id.loc.gov/authorities/names/n86144331;lcnaf,,,,,Leonard C.,,Mead
taxonomy_term--person,1652,1652,en,2021-10-08T20:35:33+00:00,True,"Mears, Elton",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,48173a7b-2389-4171-9746-3465c74fcdb4,,,,,,,,Elton,,Mears
taxonomy_term--person,1653,1653,en,2021-10-08T20:35:33+00:00,True,"Mears, Elton Y.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,a6b7e4c1-414a-4cba-9556-8e0d37ff0fe1,,,,,,,,Elton Y.,,Mears
taxonomy_term--person,1654,1654,en,2021-10-08T20:35:33+00:00,True,"Meggers, Betty Jane",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,757540f1-33ad-4134-93d8-99bf1ca2f0c2,http://id.loc.gov/authorities/names/n80001224,http://viaf.org/viaf/73952394,http://viaf.org/viaf/73952394;viaf||http://id.loc.gov/authorities/names/n80001224;lcnaf,,,,,Betty Jane,,Meggers
taxonomy_term--person,1655,1655,en,2021-10-08T20:35:33+00:00,True,"Melichar, Walter O.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,d6f1ba38-b42c-4412-8146-48d2f7188cf8,,,,,,,,Walter O.,,Melichar
taxonomy_term--person,1656,1656,en,2021-10-08T20:35:33+00:00,True,"Melville, Marjorie",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,8cb97b6f-42c9-47f1-87f5-f2579025bafe,,,,,,,,Marjorie,,Melville
taxonomy_term--person,1657,1657,en,2021-10-08T20:35:33+00:00,True,Memy,0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,537cac59-32f5-4b0d-96b5-0f4c5e9ea98b,,,,,,,,,,Memy
taxonomy_term--person,1658,1658,en,2021-10-08T20:35:33+00:00,True,"Mencken, H. L. (Henry Louis), 1880-1956",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1880/1956,0cfd1791-6220-429d-8e35-ea7511e308ea,http://id.loc.gov/authorities/names/n80036702,http://viaf.org/viaf/76330588,http://viaf.org/viaf/76330588;viaf||http://id.loc.gov/authorities/names/n80036702;lcnaf,,,Henry Louis,,H. L.,,Mencken
taxonomy_term--person,1659,1659,en,2021-10-08T20:35:33+00:00,True,"Mendenhall, Dorothy Reed, 1874-1964",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1874/1964,4e37d991-f0d4-4a9a-a081-bb13274d3425,http://id.loc.gov/authorities/names/no95037263,http://viaf.org/viaf/243049826,http://viaf.org/viaf/243049826;viaf||http://id.loc.gov/authorities/names/no95037263;lcnaf,,,,,Dorothy Reed,,Mendenhall
taxonomy_term--person,1660,1660,en,2021-10-08T20:35:33+00:00,True,"Mennin, Peter",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,ed7171d4-c140-4c26-ae6d-a0ecb332c9a3,http://id.loc.gov/authorities/names/n82246112,http://viaf.org/viaf/79169834,http://viaf.org/viaf/79169834;viaf||http://id.loc.gov/authorities/names/n82246112;lcnaf,,,,,Peter,,Mennin
taxonomy_term--person,1661,1661,en,2021-10-08T20:35:33+00:00,True,"Menzel, Donald H. (Donald Howard), 1901-1976",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1901/1976,2e8be2c4-e6a4-4ada-b9c4-408cfff9a4e0,http://id.loc.gov/authorities/names/n50036999,http://viaf.org/viaf/109681146,http://viaf.org/viaf/109681146;viaf||http://id.loc.gov/authorities/names/n50036999;lcnaf,,,Donald Howard,,Donald H.,,Menzel
taxonomy_term--person,1662,1662,en,2021-10-08T20:35:33+00:00,True,"Merrick, Robert G.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,e49b0e32-de1b-4f38-b30f-8c6e5b447de9,http://id.loc.gov/authorities/names/no98102710,http://viaf.org/viaf/41463249,http://viaf.org/viaf/41463249;viaf||http://id.loc.gov/authorities/names/no98102710;lcnaf,,,,,Robert G.,,Merrick
taxonomy_term--person,1663,1663,en,2021-10-08T20:35:33+00:00,True,Mershot,0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,6cfc285c-d7de-433e-a6bb-188248c79a6e,,,,,,,,,,Mershot
taxonomy_term--person,1664,1664,en,2021-10-08T20:35:33+00:00,True,Mesny,0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,d10b6c00-98ca-44c7-b95b-1e7d84faaf5c,,,,,,,,,,Mesny
taxonomy_term--person,1665,1665,en,2021-10-08T20:35:33+00:00,True,"Mettee, Holmes I.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,313a5176-ee1b-4ead-a3ad-5d22373c307d,,,,,,,,Holmes I.,,Mettee
taxonomy_term--person,1666,1666,en,2021-10-08T20:35:33+00:00,True,"Meyer, Eugene, 1915-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1915/,20d5c7af-7011-4e81-92f9-88b64642d63c,http://id.loc.gov/authorities/names/n79030368,http://viaf.org/viaf/62816428,http://viaf.org/viaf/62816428;viaf||http://id.loc.gov/authorities/names/n79030368;lcnaf,,,,,Eugene,,Meyer
taxonomy_term--person,1667,1667,en,2021-10-08T20:35:33+00:00,True,"Miggs, Gary",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,037552b4-0731-4fc1-a21b-176b8cbcde4e,,,,,,,,Gary,,Miggs
taxonomy_term--person,1668,1668,en,2021-10-08T20:35:33+00:00,True,"Mihalas, Dimitri, 1939-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1939/,3135074e-8e06-4e6c-b9d0-91d1c898e4cb,http://id.loc.gov/authorities/names/n81012057,http://viaf.org/viaf/5541235,http://viaf.org/viaf/5541235;viaf||http://id.loc.gov/authorities/names/n81012057;lcnaf,,,,,Dimitri,,Mihalas
taxonomy_term--person,1669,1669,en,2021-10-08T20:35:33+00:00,True,"Mikulski, Barbara",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,2dcfb3d1-c705-463f-9000-aa702bbc3586,http://id.loc.gov/authorities/names/n96033428,http://viaf.org/viaf/84614150,http://viaf.org/viaf/84614150;viaf||http://id.loc.gov/authorities/names/n96033428;lcnaf,,,,,Barbara,,Mikulski
taxonomy_term--person,1670,1670,en,2021-10-08T20:35:33+00:00,True,"Miller-Jones, Andrew",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,77b4a2ed-30a1-4427-8f14-3f0dbb23a2a9,,,,,,,,Andrew,,Miller-Jones
taxonomy_term--person,1671,1671,en,2021-10-08T20:35:33+00:00,True,"Miller, Alfred Jacob, 1810-1874",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1810/1874,664ad580-1d98-402f-888c-0f0112ca6850,http://id.loc.gov/authorities/names/n79082222,http://viaf.org/viaf/50301638,http://id.loc.gov/authorities/names/n79082222;lcnaf||http://viaf.org/viaf/50301638;viaf,,,,,Alfred Jacob,,Miller
taxonomy_term--person,1672,1672,en,2021-10-08T20:35:33+00:00,True,"Miller, C. Frank",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,f2bf84d5-1372-4c1c-a96f-7dbaeb5a73f5,,,,,,,,C. Frank,,Miller
taxonomy_term--person,1673,1673,en,2021-10-08T20:35:33+00:00,True,"Miller, J. Hillis (Joseph Hillis), 1928-2021",0,2022-03-11T14:33:10+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,1928/2021,d42917b8-ed83-4bdf-af04-83dbfb675998,http://id.loc.gov/authorities/names/n79145495,http://viaf.org/viaf/66483274,http://viaf.org/viaf/66483274;viaf||http://id.loc.gov/authorities/names/n79145495;lcnaf,,,Joseph Hillis,,J. Hillis,,Miller
taxonomy_term--person,1674,1674,en,2021-10-08T20:35:33+00:00,True,"Miller, Joseph M.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,dd350e3a-f7ef-46b9-805f-3a2c7d88dee2,,,,,,,,Joseph M.,,Miller
